Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,temp_differential
607,2.094933592,4.755358628,1.386185905,77.83297171,76.63373644,-1.1992352699999884
509,3.231693389,7.360826792,0.958961088,80.35880855,78.57048081,-1.7883277399999997
1275,3.939939711,6.422518528,2.188834146,82.82485086,71.05854622,-11.766304640000001
663,1.63131618,3.607186344,1.867410322,77.13933793,74.3961918,-2.7431461299999995
671,4.370510668,14.43714029,2.615159425,82.17156297,86.97735464,4.805791670000005
1008,4.031896227,7.998194912,1.343499618,77.0106536,70.38451268,-6.626140919999997
989,3.097285682,4.820364882,2.300192233,75.85819961,79.92351378,4.0653141699999935
880,4.656913685,5.946763974,2.315522235,80.48520202,80.26562885,-0.21957317000000387
461,3.061761216,7.165254321,0.896337687,77.22456666,81.86103926,4.636472600000005
1186,2.542248429,5.780499296,4.030529199,77.70318159,73.7402468,-3.9629347900000056
1316,2.871257718,12.15710776,3.14507639,83.64954552,78.19061681,-5.458928710000009
1073,2.672364199,6.220187032,1.619333582,85.4371659,72.2500844,-13.18708149999999
905,5.253239444,7.250669158,2.849116184,76.01636698,83.35507067,7.338703690000003
661,2.186950782,3.197939816,2.26119674,82.93017396,86.12412458,3.1939506199999954
630,2.114510676,7.240794532,3.393747328,76.78148112,69.90986437,-6.871616750000001
726,2.412902297,1.556296935,2.058585185,76.55919201,76.10908065,-0.4501113600000082
1075,5.164439198,6.668622749,3.466388744,83.58033886,66.47075733,-17.10958153
880,2.722468108,8.446139831,1.757413496,74.34112087,75.38834812,1.047227250000006
769,3.636079487,7.894245672,2.137975072,87.57319462,70.75023473,-16.822959889999993
532,4.185312968,2.001634079,3.211614121,77.47667557,83.33143348,5.854757910000004
627,4.83523301,4.825515495,4.048595263,78.63345807,82.50868624,3.8752281699999997
691,4.340893729,5.714673898,1.622868408,81.92527319,76.04878299,-5.876490199999992
592,2.871431157,5.809603461,2.321505931,78.38918991,77.54091216,-0.8482777499999941
681,4.234597503,5.455006586,1.475678274,77.17744005,71.28586214,-5.891577909999995
1000,3.459459124,16.43670082,2.346013315,77.57841669,74.04482534,-3.5335913499999947
1129,2.309523221,5.902515133,1.373239287,77.76946017,67.05531717,-10.714143000000007
610,3.084711593,16.34595518,2.249347307,75.769648,67.6445296,-8.125118400000005
1034,4.334355581,5.402364132,1.162556908,76.60758667,65.67597809,-10.931608580000002
567,2.095878913,7.660523074,2.673228972,75.93317247,75.26196988,-0.6712025900000071
841,2.141367834,4.033708653,2.934177652,76.10237667,81.37016216,5.2677854900000085
819,5.883163225,6.79718983,2.012015458,77.86913734,78.56102027,0.6918829300000056
610,5.383951696,7.294977426,1.024318332,76.71328302,74.94528294,-1.7680000800000073
840,3.179180892,1.635770229,2.098030444,77.32508907,82.09895957,4.773870500000001
859,4.826789866,8.636633509,1.742022254,75.66767854,73.44053126,-2.227147279999997
512,2.380070615,7.119713508,1.682810048,76.01631228,84.81422366,8.797911380000002
723,2.684777401,11.67137588,3.120963383,75.69798852,78.82755279,3.129564270000003
596,4.247814478,6.086568322,1.901248415,84.21467708,75.43332455,-8.781352530000007
588,0.074388453,5.205818528,1.925694585,75.54929545,91.0418989,15.492603450000004
472,2.033082957,5.987059301,1.250555032,77.09451187,75.24124223,-1.8532696400000077
719,2.426960609,8.050177198,2.872622189,80.82197036,66.18043955,-14.641530809999992
734,3.424072451,8.105115513,2.317482549,74.44178521,68.06547225,-6.376312960000007
473,1.782091313,5.037102739,6.215753209,76.45208218,80.95145238,4.499370200000001
1174,4.176767873,8.548838484,5.65638308,74.36388654,71.58571346,-2.778173080000002
678,0.479635069,9.163478856,3.78031899,75.92203806,69.48016024,-6.441877820000002
842,5.103509834,5.866819779,3.158745655,76.00520216,67.6719929,-8.33320925999999
924,3.258789351,6.835463353,2.062347386,76.56397175,75.7992831,-0.7646886499999965
519,3.03588326,10.71764978,2.398805695,74.81934166,72.82543502,-1.9939066400000058
444,3.037433454,7.542188142,1.687151165,74.05554878,81.55608815,7.5005393699999985
723,3.62939162,2.899121291,1.763608215,77.48575481,79.74236952,2.256614709999994
940,4.254503736,5.614647497,3.207414843,85.64153235,74.18359505,-11.457937300000012
887,5.288030794,9.944538875,2.33828037,77.03196699,86.74448165,9.712514659999997
487,3.770880193,6.734507314,2.356995433,75.30119852,83.26115227,7.959953749999997
452,4.955552325,5.556582761,2.922042981,74.7092951,68.68016957,-6.029125530000002
850,3.040223885,13.01625931,1.418560414,83.08653338,78.85590311,-4.230630270000006
734,3.042130315,2.483378831,4.664898591,75.94944705,73.34530916,-2.604137890000004
573,4.95576155,7.731344844,4.569092996,78.08967268,71.55346908,-6.536203600000007
608,2.145477387,3.823174361,2.384124103,76.41469695,85.43718532,9.02248836999999
899,3.548600657,4.567573488,2.408514556,75.95281009,87.29740029,11.344590199999999
658,1.885687422,7.856762823,3.699668706,83.95670234,80.7567332,-3.1999691400000074
551,2.740011562,18.28501912,1.019686244,75.26891417,70.89021584,-4.378698330000006
1344,3.073297156,8.596405323,1.306151669,77.12549354,79.09651743,1.971023890000012
907,2.589249307,6.146765434,2.447451529,77.298969,76.05697131,-1.2419976900000052
543,2.205785135,6.793067196,2.306910206,73.57530878,70.94834123,-2.6269675500000034
769,4.223897432,7.049073996,1.742960314,75.8432346,72.21719758,-3.6260370199999983
393,4.647613564,8.438933912,2.095756502,76.98888058,90.9115714,13.92269082
966,4.442224003,4.575371369,1.302433489,76.55528445,89.33105776,12.775773309999991
680,2.499518507,8.196351367,1.317740179,76.47479797,77.25775338,0.7829554099999996
611,2.993937012,7.012012943,1.542549004,76.74118044,80.80614845,4.064968010000001
1076,2.754813538,5.427740094,2.330981558,75.16928708,66.76331387,-8.405973209999999
1240,2.590748118,10.82447078,2.784501283,75.65973351,87.97600899,12.316275480000002
440,4.00463743,3.980762842,1.687385094,78.46372906,86.86939908,8.405670019999988
656,3.539602405,6.131651151,1.625581453,77.00375223,87.795527,10.791774770000004
612,3.742706223,7.888911578,1.287476359,77.42439528,82.21333657,4.788941289999997
583,2.371406427,3.601327513,2.668149817,77.48925399,75.19734675,-2.2919072400000005
896,4.979650698,5.22181211,1.688798875,75.41535077,74.65722862,-0.7581221500000055
659,4.124273227,6.687290019,3.156329241,75.7973948,89.9418723,14.144477499999994
824,3.440110781,8.584812596,6.734971339,83.72114906,80.35131713,-3.3698319300000037
501,4.041639018,9.159758617,3.11919812,82.03629244,86.70979763,4.67350519
636,3.829276459,8.89087147,1.645987078,82.656321,73.16644593,-9.48987507000001
1035,3.221711566,6.121350015,2.612503636,77.1053979,80.99199743,3.886599529999998
494,3.157034507,17.21518792,1.249373218,75.00625727,81.4312713,6.42501403
1099,3.953133292,2.743934336,1.643543044,85.04499928,87.3556637,2.310664419999995
790,2.089270326,2.739407664,1.617114362,75.83063803,82.42929399,6.598655960000002
958,4.788685728,5.104341905,1.300619225,75.56111909,87.84531902,12.28419993
639,4.394357772,5.057537959,1.342128706,77.59151515,80.71142193,3.1199067799999938
816,2.806924881,8.324420762,1.534954942,83.89129186,79.01931171,-4.871980149999999
987,3.075205518,5.750434436,1.686368071,76.1714246,75.19379502,-0.9776295799999986
1013,4.453115171,6.948534645,1.07034717,75.5452642,80.13429567,4.589031469999995
1338,4.186837128,7.803321248,1.506711134,76.32641036,85.22696593,8.900555570000009
808,3.2070225,6.494223129,1.473198795,77.63168999,86.53194381,8.900253820000003
570,2.562449729,3.175164251,1.144737641,77.18679384,83.42814613,6.241352289999995
558,3.267709717,15.46258566,1.591310633,84.24389295,75.66655216,-8.577340790000008
715,2.330509978,3.221613977,1.705474175,76.25936668,88.32887301,12.069506329999996
707,4.840693515,5.00507629,1.094223016,74.85388323,67.488008,-7.36587523
1092,3.308267065,4.96549004,1.689992062,75.07541373,76.27353752,1.198123790000011
1259,2.402461701,6.970868903,3.110448016,77.83290522,71.84198519,-5.990920029999998
1301,3.078526681,7.193815252,2.046941571,77.05136921,76.51137142,-0.539997790000001
579,4.461495993,15.31074589,1.502467081,75.73179098,83.47534674,7.743555760000007
666,4.958620863,6.182523952,2.50673059,74.60582757,75.44637391,0.8405463400000031
662,3.030826504,4.475573341,1.72290076,77.75151952,73.39735005,-4.354169470000002
679,4.028909846,11.08223848,2.752122596,76.22036873,82.56142344,6.3410547099999945
843,1.736553213,5.508874989,2.434591683,75.39231018,74.73155643,-0.6607537499999978
576,2.864902086,7.633368028,2.586668747,75.94036382,76.782504,0.8421401800000012
908,3.62543992,5.273033062,3.312065631,80.56345178,87.36258255,6.799130770000005
540,2.167433806,3.831530994,2.944296059,74.59381393,79.20035155,4.6065376199999974
1160,2.703876515,3.972766968,4.13844703,75.17788245,86.69008753,11.512205080000001
721,1.974645644,4.634984763,1.499946191,84.08789598,73.65205071,-10.435845270000002
741,3.012372215,5.169604274,2.624146565,78.29934558,87.26938656,8.970040980000007
407,4.560478032,5.789650236,2.633608539,77.79288411,89.05140076,11.258516650000004
388,3.573929026,9.222565902,5.566876992,82.0705712,92.2989229,10.22835169999999
680,3.889223958,4.239514436,3.000433592,76.03808572,74.87503512,-1.1630505999999912
901,3.835654258,4.591213851,2.344017358,78.93005264,83.60378363,4.673730989999996
438,2.013924562,5.581861152,2.361852753,78.91452811,72.71985063,-6.19467748000001
943,1.902202651,3.932291951,3.617375152,77.62591831,89.81419429,12.18827598
1189,2.990635528,5.929326976,3.005439195,76.31401569,84.27455076,7.960535069999992
704,2.681493934,6.096338734,6.413360328,86.21312045,77.63799443,-8.575126019999999
838,4.82916924,7.272318551,2.220752556,74.63096767,68.84586505,-5.7851026200000035
634,2.866110286,7.077810021,1.353356853,76.58815609,80.11415766,3.5260015700000054
1240,3.163171515,7.417197857,3.817741905,76.08627702,75.88911702,-0.19715999999999667
377,5.333344877,5.270464398,0.308520775,77.56648295,78.87903739,1.3125544399999995
851,2.862372355,10.67500521,2.039879673,76.33957639,78.77745154,2.4378751499999964
640,3.134981046,4.86473238,1.52915882,78.22159539,88.33477347,10.113178079999997
729,2.523224887,6.335174244,2.078461746,77.85539752,84.5216357,6.666238180000008
1476,2.474538897,6.289305151,3.465261393,78.78655212,71.95576884,-6.8307832799999915
389,3.246348724,11.09673868,1.447763199,76.66760666,75.54447414,-1.1231325199999986
730,2.736913262,7.578979408,2.832219331,77.38376999,71.31750166,-6.06626833
632,3.214862517,8.750560765,1.508266605,76.32695841,69.51151192,-6.815446489999999
691,3.083624329,9.976661121,1.607967232,74.114461,78.89925728,4.784796279999995
959,1.995390491,4.479136032,6.348168503,75.56191918,78.32472678,2.762807600000002
931,2.584661216,1.865411033,1.235625524,76.14230579,71.22029721,-4.922008579999996
1148,2.52343552,8.289966823,1.749313721,85.48666744,87.06764529,1.5809778499999965
729,4.513901324,6.673503215,1.129785328,77.59288318,88.81340161,11.220518429999998
1001,1.234817188,4.174454666,1.420804954,74.44819716,78.31301353,3.86481637
606,2.787108684,7.399103748,3.074590697,76.41499224,68.37174529,-8.043246949999997
1575,4.953463403,7.272288393,2.036076091,77.11989847,84.71632907,7.596430600000005
672,2.95680847,5.263728741,2.367819634,80.72217498,86.31671946,5.594544479999996
1435,2.071211901,7.739011148,1.685783671,77.53242275,74.61071114,-2.9217116099999885
564,2.652233316,5.478592071,2.168651469,76.36749086,81.09642484,4.728933979999994
957,2.606340193,5.244942752,1.764043092,76.81830144,77.97995149,1.1616500500000058
547,3.258933013,8.245378468,1.825083544,77.91408405,73.45870846,-4.455375590000003
595,2.711179529,7.366768063,4.074910087,73.24863867,67.00131863,-6.247320040000005
825,0.007891068,6.157039098,2.881307543,84.74776106,77.48446262,-7.26329844
801,3.52504225,4.96417015,1.748328148,76.80348722,90.81580055,14.012313330000012
741,2.349615278,4.432721829,1.853521763,75.64592579,65.91394694,-9.731978850000004
736,3.450409136,6.510660003,1.464580545,75.99037115,85.11854129,9.128170139999995
374,3.696694909,7.410403641,1.250102206,77.49503091,80.05310435,2.558073440000001
773,3.2111582,11.01907242,2.855174741,75.38579968,76.1381641,0.7523644199999922
701,2.670374427,6.056211904,2.4988965,76.91018135,88.60896878,11.698787429999996
622,2.74568988,3.827439143,3.960915335,74.42723518,67.79347082,-6.633764360000001
654,0.462023636,4.317992793,4.20791116,78.11260065,83.50823721,5.39563656
815,5.281269657,11.77778028,2.240516684,74.79568261,69.71477712,-5.080905490000006
860,2.861988824,5.477259152,1.616658863,76.6122134,70.44728617,-6.1649272300000035
999,2.883168773,7.055224465,1.97406128,75.81790972,84.98886971,9.17095999
671,2.388548253,8.257302496,1.354846385,73.96828034,81.28624287,7.317962529999988
549,3.452223792,5.249294263,1.886325403,81.62702219,75.4982187,-6.12880349000001
557,2.998873528,3.526215016,1.54702741,73.2131349,80.65194445,7.438809550000002
498,2.327483796,5.561324534,2.001490898,76.27499551,75.1411027,-1.1338928099999919
522,2.809400511,6.750110597,2.618713981,76.94102277,81.96682479,5.02580202
675,4.943009624,11.28262176,2.856676967,73.78488003,82.44462055,8.65974052
617,2.52781638,6.742360457,1.663972416,76.61179441,85.01365827,8.401863859999992
495,3.63070382,4.50697912,1.485463241,81.75345909,89.48149597,7.728036879999991
412,3.950051391,4.821877416,2.908782493,87.38091534,77.11835187,-10.262563470000003
618,4.008036949,5.730148955,2.445101378,78.53607529,83.02834941,4.492274120000005
620,4.982328578,6.709611403,2.089208654,75.17235223,80.76215519,5.58980296
839,5.072499491,5.285364178,0.980672509,76.46663095,75.63737612,-0.8292548299999964
556,2.122973922,5.726176784,1.879269051,76.2518708,79.82336899,3.57149819
489,2.026272399,4.655007414,2.186777261,77.39583982,78.27091256,0.8750727399999931
727,2.152075458,5.726590022,0.782157331,76.0865589,76.32744124,0.24088233999999886
696,3.209567406,6.198886476,1.739140122,75.61139496,84.94443277,9.333037810000008
978,2.242710184,6.706948683,1.170688578,75.9679314,79.2678442,3.2999128000000013
1090,3.593942919,2.843234702,3.171835765,77.84072035,70.06251667,-7.778203680000004
1394,4.101954215,5.384626508,1.318610489,74.68197933,71.55536165,-3.1266176800000096
1562,0.290616401,6.487841252,0.566543862,83.79261541,81.21138258,-2.5812328299999905
700,1.83923823,13.3971667,3.186606599,75.59170943,79.54789039,3.9561809600000117
779,2.431055574,4.916802637,1.158864502,77.72765657,85.65611907,7.928462500000009
582,2.734588983,5.885432263,2.649468709,76.52590794,84.21284616,7.686938220000002
914,3.189940472,7.636612933,3.1600575,77.52311495,81.07055407,3.547439120000007
1087,2.732955059,6.865005551,1.541066293,74.68390773,79.10939406,4.425486329999998
459,2.152066179,6.577815992,1.448952997,74.45297511,75.56909326,1.1161181500000055
576,3.378852156,6.402379173,2.436254817,77.36197731,75.36462451,-1.9973528000000016
379,3.385396486,6.947512854,2.460201918,75.44278465,61.67332472,-13.769459929999996
757,2.085958249,5.62355571,1.56229952,76.61290885,78.80527499,2.1923661400000043
697,3.207898747,6.689426815,2.714551223,75.37213318,80.52309838,5.1509651999999875
590,4.773382949,9.553356783,2.076700176,74.95462658,70.43623935,-4.518387230000002
761,2.031041378,5.513805745,2.708083752,75.76268425,84.70068185,8.937997599999989
544,2.316666681,4.27963215,4.177946976,75.87332655,78.51577009,2.642443540000002
1247,3.879300807,3.618500009,1.383874842,76.88944079,65.91785552,-10.971585269999991
1051,3.867845401,5.493011094,5.097519628,76.67029289,74.23843018,-2.4318627100000043
785,2.670054818,3.985438274,2.341936997,76.45723073,85.09920263,8.641971899999987
575,3.817658743,12.5888095,1.616602138,87.15522912,78.73188869,-8.423340429999996
862,2.85453964,6.892938911,1.600362259,76.03634757,74.00581417,-2.03053340000001
860,2.189269906,4.603632124,1.640091574,78.6026471,83.21699363,4.614346530000006
823,3.461817348,5.763859142,2.117310913,81.57423163,76.15788599,-5.416345640000003
924,1.237643621,5.083569524,2.453946399,77.9679989,75.35464153,-2.613357370000003
453,2.235263088,6.821661126,2.623116367,77.07559466,82.29535165,5.219756990000008
520,2.025611633,10.55440074,1.484298741,75.55295644,87.21350779,11.660551349999992
702,4.570118175,3.354550847,6.146878969,77.44986732,82.05020838,4.600341060000005
514,4.619813244,3.889719538,2.467730721,76.35375813,84.06762499,7.713866859999996
761,3.334764167,12.41555461,2.93693852,83.71883682,77.92872489,-5.790111930000009
746,2.359819672,5.865512987,6.83202414,75.24772524,77.35176239,2.1040371500000106
607,5.009202326,5.723691619,3.648152266,77.34066237,70.19916545,-7.141496920000009
570,2.430015092,7.928763746,2.157161733,75.66652052,87.3897552,11.72323467999999
688,2.650927301,6.554987999,2.747484292,76.84574353,70.98565733,-5.860086199999998
1119,4.538165843,5.402740511,4.871096366,76.37772154,64.82626104,-11.55146049999999
1369,2.971171519,6.996372468,1.304548533,77.03043535,80.11787827,3.087442920000001
945,3.128543296,5.908877302,2.860878044,76.91886592,84.06744936,7.148583439999996
650,3.662060493,8.389033073,1.392102322,84.2460953,82.21024467,-2.0358506299999988
552,6.093179661,4.762939007,2.209546889,74.11513071,81.6424259,7.527295190000004
1135,3.110537406,4.677278967,1.685055014,75.69714694,74.75981564,-0.9373312999999968
573,3.814681515,7.087399262,4.953433817,80.09821846,87.2459839,7.147765440000001
672,3.134791407,5.940468197,4.425104047,74.98579737,85.41767273,10.431875360000006
396,2.483706469,6.051580656,2.393812246,81.94576738,74.60522504,-7.340542340000013
633,4.375978332,5.751225279,2.428526136,77.50311679,82.25599934,4.752882549999995
1090,2.746898827,5.503485254,4.262368366,76.95159623,75.85515654,-1.096439690000011
1345,4.302138641,4.604059282,2.251793045,76.73486275,84.12373885,7.38887609999999
960,2.468767428,2.986487459,2.47514151,77.23148888,84.06997148,6.838482600000006
476,4.919955545,6.460737283,2.479642655,77.49976989,83.10922154,5.609451649999997
1271,0.881713869,5.471959491,3.108501953,78.05349895,81.87471704,3.821218089999988
550,2.371769286,8.160253201,3.008878204,77.7673476,80.2911002,2.523752600000009
604,3.095857841,5.438381399,1.088944703,76.81930434,88.96794031,12.14863597
472,4.219101267,5.94776908,2.283976823,78.48345957,76.61160269,-1.8718568799999957
981,4.614634387,5.402741179,1.715776088,75.32888927,68.70831291,-6.620576360000001
866,3.591858552,5.766891163,2.12715587,74.8821863,67.33672702,-7.545459280000003
705,3.279708971,6.040682142,1.629061806,85.07368002,79.33406466,-5.739615360000002
813,3.898180627,6.836572804,3.297303026,76.05225733,64.95636859,-11.095888740000007
1204,3.054075895,3.634228573,1.358848153,77.02857858,71.14627884,-5.882299740000008
996,4.537515952,3.665690023,2.299347979,73.80030367,74.11048172,0.31017804999999044
1360,3.070056411,5.059304829,2.312209952,76.04567819,83.4458217,7.400143509999992
698,3.296641074,6.100613881,3.439388465,77.15070485,72.2563406,-4.894364249999995
571,1.936444737,5.391961628,3.106904034,74.98174394,84.78185023,9.800106290000002
584,2.541738395,10.36828223,2.225980242,76.87208679,86.23289822,9.360811429999998
1025,2.788244017,5.820974447,2.006944015,77.04422915,79.4772265,2.4329973499999937
564,3.497193067,5.500713907,1.26983831,85.75767096,76.56720502,-9.190465939999996
538,3.731883156,7.138646198,1.646731181,74.89617439,85.47936218,10.583187789999997
849,3.989355787,7.682056566,1.618087567,78.4016842,68.66274311,-9.738941090000012
727,3.030411425,8.25887894,1.890491554,80.65878384,67.4294646,-13.229319239999995
690,1.89356599,5.574391762,2.911996075,74.88127837,72.3204046,-2.5608737700000006
821,2.12160713,12.71198207,2.287843723,80.96666565,78.97575372,-1.9909119299999958
341,3.067883314,6.279435564,1.687463615,77.43066983,70.60409841,-6.826571419999993
1172,2.052245993,5.899386337,2.343951849,74.28020439,74.67682538,0.3966209900000024
1386,1.763844112,5.501139066,2.424525387,75.73700328,81.53896413,5.80196085
1137,2.004900659,1.037875517,2.693401324,76.15358977,92.17769185,16.024102080000006
551,4.965934023,5.327157484,1.44482783,74.88851704,82.33837043,7.449853390000001
910,4.781816562,5.998269381,1.638388036,75.08142236,71.36366509,-3.717757270000007
1248,2.208651925,5.981650391,2.200019341,87.94232682,76.29961239,-11.642714430000012
1156,2.633768472,4.156026753,2.700555619,75.37107516,82.54687933,7.175804169999992
1109,1.769890187,4.434743789,1.872364937,75.92720709,86.96961211,11.042405020000004
1104,4.117909535,6.06349119,1.134337027,75.51502384,94.07902209,18.563998249999997
907,4.92979658,4.814561283,1.532188812,77.64681642,77.10092963,-0.5458867899999973
432,2.955860288,8.573448723,3.169719447,78.86857382,76.91259836,-1.9559754599999906
754,4.571698616,5.012368259,1.774438494,77.37274644,79.0990761,1.7263296600000047
1244,6.089346384,10.99907688,1.188756709,76.77498897,76.86510991,0.09012094000000559
553,3.32581976,2.574023496,2.228955691,80.61915466,75.38152157,-5.237633090000003
779,2.344032739,4.469494027,3.076673004,76.31109678,73.82684938,-2.484247400000001
824,3.300942844,5.206861089,5.068728318,78.24535252,86.43964613,8.194293610000003
366,3.225915994,4.47440957,3.793218653,75.22274062,74.94721507,-0.27552554999999757
805,2.279503575,4.295378267,1.732666671,84.15243139,89.06667373,4.914242340000001
1136,2.422301431,4.090159837,1.287106547,75.27533597,79.08691927,3.8115832999999952
1597,2.90608559,8.859940909,2.016496056,76.48908941,71.22008343,-5.269005980000003
1577,4.320846818,3.913476232,0.735073343,77.73617383,68.86663113,-8.869542699999997
989,3.931773684,5.243361414,3.205692422,76.52488276,80.92057609,4.39569333
689,4.434034329,6.534890429,3.215984977,78.3788553,68.80075311,-9.578102189999996
841,2.207064809,5.855750927,2.811959392,77.40011656,80.71319302,3.313076460000005
809,2.931311351,7.916999204,1.027656174,76.08786401,76.22465811,0.13679409999998882
548,2.59212919,4.219270814,1.174959015,75.1513941,69.54997602,-5.601418080000002
644,4.901313096,7.092613793,2.5359018,85.43105952,81.10211489,-4.328944630000009
859,4.899852698,6.334855824,2.55270815,84.01380033,83.16091343,-0.8528869000000014
683,3.883685069,7.370485701,1.726425347,77.04909362,72.10758173,-4.941511889999987
1290,1.982714947,4.99877371,1.649522797,77.31160641,85.16325317,7.851646760000008
580,3.748294918,15.00855245,2.012853641,75.89932757,95.1491783,19.249850730000006
1232,4.873319153,7.793953065,2.883599525,77.67389398,89.32986263,11.655968649999991
1255,3.825834187,8.035709068,2.490516896,75.19466668,72.79198597,-2.4026807099999985
765,2.656209304,4.68376509,5.862756161,84.6832864,69.34172943,-15.34155697
647,2.700602791,7.882033072,1.681084366,76.16884442,81.35064409,5.181799670000004
438,3.040495063,10.57739953,1.874019289,75.88396433,69.09778157,-6.786182760000003
730,2.440041021,5.737207351,1.498304274,76.18420108,84.02429676,7.840095680000005
665,1.983060434,4.342475411,3.271815764,78.16624718,90.12460708,11.958359900000005
707,2.634857565,4.488514571,2.391427213,85.86741582,70.69068079,-15.176735030000003
1041,5.756821081,9.233288595,2.185571902,77.04087642,72.76650446,-4.2743719600000105
702,4.038524034,7.292927815,1.472609785,75.71579926,87.53170463,11.815905369999996
761,2.742019996,1.537303794,1.841224874,76.6479126,91.79583836,15.147925760000007
665,2.141618057,6.815386218,1.354210322,80.32336283,86.87306582,6.54970299
736,1.94792767,4.551943035,3.063829632,76.54039349,77.66334717,1.1229536799999948
1081,2.548519622,5.149160558,1.966992446,77.98208409,88.33329106,10.351206969999993
743,3.27785124,5.821562012,3.185952884,78.39129707,74.49915756,-3.8921395099999927
1296,2.944339259,1.918235407,3.234638696,77.34157375,74.61436077,-2.7272129799999902
485,2.6664387,6.767608634,1.564759803,78.13538205,73.39031618,-4.745065870000005
1100,2.618713701,5.908593681,1.56785799,77.00961888,83.5480816,6.538462719999998
923,4.276761954,5.98310379,2.280236138,81.88810779,76.67537633,-5.2127314600000005
631,2.0793509,6.969563645,1.858839797,76.20352852,83.99550199,7.791973469999988
611,1.933333704,5.306535989,2.060760259,81.85758511,83.32069807,1.4631129600000037
868,4.322223595,5.916991591,2.119995716,76.03111166,73.45913545,-2.5719762099999883
786,5.009169672,0.709059465,1.613208441,77.28375272,80.85802984,3.574277120000005
495,4.711893493,4.667762436,3.060745005,80.94244115,95.23455433,14.292113180000001
978,2.885046631,7.728681141,1.706789017,77.44947062,84.46201051,7.012539889999999
506,4.323219518,8.087890753,2.379412403,76.84577999,81.5492863,4.703506310000009
602,2.164154101,3.580924608,2.46301291,77.42203984,89.78310632,12.361066480000005
611,2.599493549,7.954179781,2.925841931,74.32730526,72.42851728,-1.8987879800000087
734,3.893191324,6.837404801,1.641189384,75.85220456,74.57429896,-1.277905600000011
1263,2.492342099,2.717896128,3.288169863,77.16350468,76.77081978,-0.3926849000000061
889,2.351889141,5.050242204,2.318636648,78.344962,70.87354855,-7.47141345
835,2.377236714,5.609055899,2.536166632,76.3131061,78.09504339,1.781937290000002
561,2.367775668,5.981671672,2.366632527,75.55523211,83.91283184,8.35759972999999
871,2.485686086,5.046095678,1.995614032,74.23860672,81.58990836,7.351301639999988
1320,4.01492868,4.271918896,2.228543593,75.29800886,75.29211436,-0.005894499999996583
1257,4.7412844,5.360856953,3.784539949,75.97270717,72.38368644,-3.5890207300000014
572,1.960028893,5.223509104,1.717718239,84.50236188,86.20282752,1.7004656400000044
564,4.027026788,4.809862652,2.653444958,77.54389937,85.38752965,7.843630279999999
646,4.441519314,4.366840994,1.597622378,75.86172034,85.73322401,9.871503669999996
657,2.356890301,4.10202137,1.522506562,75.33814884,76.09186321,0.7537143699999973
695,3.746314535,6.052376443,2.934530156,79.55622092,82.77238601,3.216165090000004
1262,3.903486859,4.691348446,2.307327236,75.29423477,72.6432546,-2.650980169999997
765,4.046012893,7.495330507,5.550004193,75.16418273,75.99771784,0.8335351100000139
586,2.58412319,8.394562263,5.308963758,75.29371693,73.86968496,-1.4240319700000015
1583,1.964509192,6.0831389,2.781231617,82.01243363,82.43852034,0.42608670999999276
962,7.051322299,4.974132746,2.223812017,76.65325087,80.31151391,3.6582630400000085
514,3.450819963,8.000592469,1.250701164,77.53068174,78.18824303,0.6575612899999896
804,2.16211479,1.341143415,1.139856851,76.79293307,73.1008782,-3.692054870000007
604,2.602116906,6.599066253,3.005501275,77.93485989,90.3306856,12.395825709999997
532,2.625798454,9.140679011,1.389503047,77.04912174,82.11079725,5.061675510000001
710,2.610941068,9.364791975,3.36770086,76.84174349,64.92457028,-11.917173210000001
635,3.309585323,4.404130846,1.51556581,76.10987971,69.1804722,-6.929407510000004
812,1.905572052,3.733489795,1.137407755,74.99180973,81.21379598,6.2219862500000005
741,5.148937423,7.884130933,1.605472659,77.37568173,75.89154992,-1.4841318099999938
909,4.375700752,2.418525364,2.348582352,77.40889431,68.14851974,-9.260374569999996
537,4.626569364,3.415859484,2.526136486,76.63011484,83.61560896,6.9854941199999985
872,3.416553481,4.17564661,2.390145113,77.88491489,66.57315357,-11.311761320000002
592,2.57192026,13.76908294,1.415773921,77.23135327,66.03330505,-11.198048220000004
1010,4.305403634,5.070905679,1.842041305,76.94053514,76.41978465,-0.5207504899999975
530,3.816676615,6.014248754,3.381673599,74.22091513,66.57524982,-7.645665309999998
856,3.559540358,7.127151096,2.184000777,78.38503055,71.43712685,-6.947903699999998
557,3.324143746,5.756292655,1.351472981,76.35279301,77.48901337,1.1362203599999958
635,4.081863633,6.645464237,6.755138774,77.42833478,83.82553602,6.397201240000001
1394,4.834441001,12.53871288,4.840821368,76.64782132,77.17320763,0.5253863099999876
993,4.421239189,4.899149267,2.174043959,75.89145881,71.7247755,-4.166683309999996
953,2.67217795,6.683394989,2.496996794,73.21166225,73.41363355,0.20197129999999675
693,2.516245039,4.206705852,1.27383813,83.03973589,79.61923995,-3.4204959400000092
425,2.259277788,4.718062505,2.8716396,75.7517288,89.5289084,13.77717960000001
1598,4.366615497,6.413077046,2.578174829,84.11993673,69.04837614,-15.071560590000004
681,4.566841997,4.83230239,1.319232377,76.36581539,74.74930439,-1.6165109999999885
895,2.825667115,3.884472937,1.2338461,76.61723242,79.42378837,2.8065559500000035
